index,front_x_m,front_y_m,rear_x_m,rear_y_m,chord_m
0,0.0,0.0,1.6000740119957593,0.0,1.6000740119957593
1,0.0003198578768404542,0.006442975829682478,1.599642751966896,0.006442975829682478,1.5993228940900557
2,0.0012606694283662512,0.012885951659364956,1.5983732766991732,0.012885951659364956,1.5971126072708068
3,0.002794291536084041,0.019328927489047434,1.5963020434208897,0.019328927489047434,1.5935077518848055
4,0.004892581081500475,0.025771903318729913,1.593465509360345,0.025771903318729913,1.5885729282788446
5,0.007527394946122205,0.03221487914841239,1.5899001317458392,0.03221487914841239,1.582372736799717
6,0.010670590011455879,0.03865785497809487,1.585642367805671,0.03865785497809487,1.5749717777942152
7,0.014294023159008153,0.045100830807777346,1.5807286747681402,0.045100830807777346,1.566434651609132
8,0.01836955127028567,0.051543806637459826,1.5751955098615462,0.051543806637459826,1.5568259585912605
9,0.02286903122679509,0.057986782467142305,1.5690793303141883,0.057986782467142305,1.5462102990873932
10,0.02776431991004306,0.06442975829682478,1.5624165933543666,0.06442975829682478,1.5346522734443235
11,0.03302727420153623,0.07087273412650726,1.5552437562103798,0.07087273412650726,1.5222164820088435
12,0.03862975098278125,0.07731570995618973,1.5475972761105274,0.07731570995618973,1.5089675251277461
13,0.044543607135284775,0.08375868578587221,1.5395136102831095,0.08375868578587221,1.4949700031478248
14,0.050740699540553456,0.09020166161555469,1.531029215956425,0.09020166161555469,1.4802885164158714
15,0.057192885080093944,0.09664463744523717,1.5221805503587735,0.09664463744523717,1.4649876652786795
16,0.06387202063541286,0.10308761327491965,1.5130040707184544,0.10308761327491965,1.4491320500830416
17,0.07074996308801693,0.10953058910460213,1.5035362342637675,0.10953058910460213,1.4327862711757506
18,0.07779856931941272,0.11597356493428461,1.4938134982230116,0.11597356493428461,1.4160149289035988
19,0.08498969621110693,0.12241654076396709,1.4838723198244868,0.12241654076396709,1.3988826236133798
20,0.0922952006446062,0.12885951659364955,1.473749156296492,0.12885951659364955,1.3814539556518857
21,0.09968693950141719,0.13530249242333203,1.463480464867327,0.13530249242333203,1.3637935253659097
22,0.1071367696630465,0.1417454682530145,1.4531027027652912,0.1417454682530145,1.3459659331022447
23,0.11461654801100085,0.148188444082697,1.4426523272186842,0.148188444082697,1.3280357792076833
24,0.12209813142678687,0.15463141991237947,1.4321657954558054,0.15463141991237947,1.3100676640290185
25,0.1295533767919112,0.16107439574206195,1.421679564704954,0.16107439574206195,1.2921261879130428
26,0.1369541409878805,0.16751737157174443,1.4112300921944294,0.16751737157174443,1.274275951206549
27,0.14427228089620142,0.1739603474014269,1.4008538351525317,0.1739603474014269,1.2565815542563303
28,0.15147965441916886,0.18040332323110939,1.3905872497367378,0.18040332323110939,1.239107595317569
29,0.15855395288494778,0.18684629906079187,1.3804606727557311,0.18684629906079187,1.2219067198707834
30,0.1654924150658853,0.19328927489047434,1.3704839354642258,0.19328927489047434,1.2049915203983406
31,0.17229636951824095,0.19973225072015682,1.360662578873979,0.19973225072015682,1.1883662093557381
32,0.17896714479827447,0.2061752265498393,1.351002143996748,0.2061752265498393,1.1720349991984733
33,0.1855060694622456,0.21261820237952178,1.3415081718442896,0.21261820237952178,1.156002102382044
34,0.19191447206641396,0.21906117820920426,1.332186203428361,0.21906117820920426,1.140271731361947
35,0.1981936811670393,0.22550415403888674,1.323041779760719,0.22550415403888674,1.1248480985936797
36,0.20434502532038126,0.23194712986856922,1.314080441853121,0.23194712986856922,1.1097354165327395
37,0.21036983308269955,0.2383901056982517,1.3053077307173235,0.2383901056982517,1.094937897634624
38,0.2162694330102539,0.24483308152793418,1.296729187365084,0.24483308152793418,1.08045975435483
39,0.22204515365930394,0.25127605735761666,1.2883503528081592,0.25127605735761666,1.0663051991488552
40,0.22769832358610942,0.2577190331872991,1.2801767680583065,0.2577190331872991,1.052478444472197
41,0.23323027134692997,0.2641620090169816,1.2722139741272824,0.2641620090169816,1.0389837027803526
42,0.2386423254980253,0.27060498484666407,1.2644675120268447,0.27060498484666407,1.0258251865288195
43,0.24393581459565516,0.27704796067634657,1.2569429227687499,0.27704796067634657,1.0130071081730947
44,0.24911206719607912,0.283490936506029,1.249645747364755,0.283490936506029,1.000533680168676
45,0.254172411855557,0.28993391233571153,1.2425815268266174,0.28993391233571153,0.9884091149710603
46,0.25911817713034835,0.296376888165394,1.2357558021660942,0.296376888165394,0.9766376250357458
47,0.263950691576713,0.3028198639950765,1.2291741143949417,0.3028198639950765,0.9652234228182287
48,0.26867128375091054,0.30926283982475894,1.2228420045249173,0.30926283982475894,0.9541707207740068
49,0.2732812822092008,0.31570581565444145,1.2167650135677786,0.31570581565444145,0.9434837313585778
50,0.27778201550784337,0.3221487914841239,1.2109486825352815,0.3221487914841239,0.9331666670274381
51,0.2821748122030978,0.3285917673138064,1.2053985524391841,0.3285917673138064,0.9232237402360863
52,0.286461000851224,0.33503474314348886,1.2001201642912431,0.33503474314348886,0.9136591634400191
53,0.2906419100084816,0.34147771897317136,1.1951190591032153,0.34147771897317136,0.9044771490947336
54,0.2947188682311303,0.3479206948028538,1.1904007778868577,0.3479206948028538,0.8956819096557274
55,0.29869320407542976,0.3543636706325363,1.1859708616539282,0.3543636706325363,0.8872776575784984
56,0.30256624698306694,0.36080664646221877,1.181834846946366,0.36080664646221877,0.879268599963299
57,0.30634006801178953,0.3672496222919013,1.1779945264777973,0.3672496222919013,0.8716544584660078
58,0.31001882633098293,0.37369259812158373,1.1744411517507156,0.37369259812158373,0.8644223254197327
59,0.3136070459473554,0.38013557395126624,1.1711641324947994,0.38013557395126624,0.857557086547444
60,0.3171092508676153,0.3865785497809487,1.1681528784397275,0.3865785497809487,0.8510436275721122
61,0.32052996509847104,0.3930215256106312,1.1653967993151773,0.3930215256106312,0.8448668342167063
62,0.3238737126466308,0.39946450144031365,1.1628853048508279,0.39946450144031365,0.8390115922041971
63,0.32714501751880304,0.40590747726999615,1.1606078047763573,0.40590747726999615,0.8334627872575542
64,0.33034840372169594,0.4123504530996786,1.1585537088214444,0.4123504530996786,0.8282053050997484
65,0.33348839526201784,0.41879342892936106,1.1567124267157674,0.41879342892936106,0.8232240314537496
66,0.33656951614647723,0.42523640475904356,1.155073368189004,0.42523640475904356,0.8185038520425267
67,0.33959629038178224,0.431679380588726,1.1536259429708335,0.431679380588726,0.8140296525890514
68,0.3425732419746413,0.4381223564184085,1.152359560790934,0.4381223564184085,0.8097863188162928
69,0.3455048949317627,0.44456533224809097,1.1512636313789841,0.44456533224809097,0.8057587364472214
70,0.3483957732598547,0.4510083080777735,1.1503275644646616,0.4510083080777735,0.8019317912048068
71,0.3512504009656257,0.45745128390745593,1.1495407697776456,0.45745128390745593,0.79829036881202
72,0.3540733020557841,0.46389425973713844,1.1488926570476141,0.46389425973713844,0.7948193549918301
73,0.35686900053703796,0.4703372355668209,1.1483726360042454,0.4703372355668209,0.7915036354672075
74,0.35964202041609583,0.4767802113965034,1.1479701163772182,0.4767802113965034,0.7883280959611224
75,0.36239688569966594,0.48322318722618585,1.1476745078962107,0.48322318722618585,0.7852776221965447
76,0.3651381203944566,0.48966616305586835,1.1474752202909015,0.48966616305586835,0.782337099896445
77,0.36787024850717626,0.4961091388855508,1.1473616632909687,0.4961091388855508,0.7794914147837924
78,0.3705977940445331,0.5025521147152333,1.1473232466260908,0.5025521147152333,0.7767254525815577
79,0.3733252810132354,0.5089950905449158,1.1473493800259462,0.5089950905449158,0.7740240990127107
80,0.3760572334199917,0.5154380663745982,1.1474294732202133,0.5154380663745982,0.7713722398002216
81,0.37879817527151016,0.5218810422042808,1.1475529359385708,0.5218810422042808,0.7687547606670606
82,0.38155263057449906,0.5283240180339632,1.1477091779106963,0.5283240180339632,0.7661565473361972
83,0.3843251233356668,0.5347669938636457,1.147887608866269,0.5347669938636457,0.7635624855306022
84,0.38712017756172173,0.5412099696933281,1.1480776385349671,0.5412099696933281,0.7609574609732455
85,0.38994231725937223,0.5476529455230107,1.148268676646469,0.5476529455230107,0.7583263593870967
86,0.3927960664353264,0.5540959213526931,1.1484501329304526,0.5540959213526931,0.7556540664951262
87,0.3956859490962926,0.5605388971823756,1.1486114171165969,0.5605388971823756,0.7529254680203042
88,0.3986164892489794,0.566981873012058,1.14874193893458,0.566981873012058,0.7501254496856007
89,0.401592210900095,0.5734248488417406,1.1488311081140807,0.5734248488417406,0.7472388972139857
90,0.40461763805634743,0.5798678246714231,1.1488683343847768,0.5798678246714231,0.7442506963284293
91,0.4076958124546179,0.5863108005011055,1.1488447401448028,0.5863108005011055,0.7411489276901848
92,0.4108234151650538,0.592753776330788,1.1487587971379174,0.592753776330788,0.7379353819728636
93,0.41399542145447304,0.5991967521604705,1.1486109480550717,0.5991967521604705,0.7346155266005987
94,0.4172068065692655,0.605639727990153,1.14840163561082,0.605639727990153,0.7311948290415544
95,0.42045254575582114,0.6120827038198354,1.1481313025197162,0.6120827038198354,0.727678756763895
96,0.42372761426052985,0.6185256796495179,1.1478003914963149,0.6185256796495179,0.724072777235785
97,0.42702698732978167,0.6249686554792003,1.1474093452551695,0.6249686554792003,0.7203823579253879
